timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user;programm
21927.748;2904;490;0;0;0;9826.267194766697;1;4;1
21929.701;2905;489;0;0;0;9777.200864149483;1;4;1
21931.873;2906;489;0;0;0;9722.595039882859;1;4;1
21933.757;2906;489;0;0;0;9673.899095478808;1;4;1
21935.702;2907;489;0;0;0;9626.247809492645;1;4;1
21938.708;2908;489;0;0;0;9552.416538451407;1;4;1
21940.709;2909;489;0;0;0;9504.608997446916;1;4;1
21943.805;2910;489;0;0;0;9430.484484510367;1;4;1
21946.724;2911;488;0;0;0;9362.140241820625;1;4;1
21949.8;2912;488;0;0;0;9290.751243659406;1;4;1
21953.738;2913;487;0;0;0;9200.747440085715;1;4;1
21957.74;2914;487;0;0;0;9110.723884896888;1;4;1
21958.718;2914;486;0;0;0;9088.842994399349;1;4;1
21962.717;2915;486;0;0;0;9001.098343497222;1;4;1
21963.729;2915;485;0;0;0;8978.997112758803;1;4;1
21967.976;2916;485;0;0;0;8888.02128984759;1;4;1
21968.789;2916;484;0;0;0;8870.771038580375;1;4;1
21973.781;2916;483;0;0;0;8764.686831391009;1;4;1
21974.823;2917;483;0;0;0;8744.713513845318;1;4;1
21978.781;2917;482;0;0;0;8662.850251612803;1;4;1
21982.904;2917;481;0;0;0;8579.180962817183;1;4;1
21986.823;2917;480;0;0;0;8501.156145228111;1;4;1
21988.839;2917;479;0;0;0;8461.71888593418;1;4;1
21991.843;2917;478;0;0;0;8403.484632358019;1;4;1
21993.794;2917;478;0;0;0;8365.897776667949;1;4;1
21995.84;2917;477;0;0;0;8327.13878956944;1;4;1
21997.967;2917;476;0;0;0;8287.21478662917;1;4;1
21998.914;2917;475;0;0;0;8269.726824058618;1;4;1
22000.912;2917;474;0;0;0;8232.748660456364;1;4;1
22001.914;2916;473;0;0;0;8212.67585517371;1;4;1
22002.919;2916;472;0;0;0;8194.43222242456;1;4;1
22004.898;2915;471;0;0;0;8156.679871427934;1;4;1
22006.899;2915;470;0;0;0;8120.640341707115;1;4;1
22007.874;2914;469;0;0;0;8101.567985372555;1;4;1
22008.9;2914;468;0;0;0;8083.434229546025;1;4;1
22011.153;2914;467;0;0;0;8043.562837531101;1;4;1
22011.619;2913;467;0;0;0;8033.547853841545;1;4;1
22012.061;2912;466;0;0;0;8024.258835003033;1;4;1
22012.894;2912;465;0;0;0;8009.858147727841;1;4;1
22013.908;2911;464;0;0;0;7990.588205134597;1;4;1
22014.911;2910;462;0;0;0;7971.872603430514;1;4;1
22015.834;2910;461;0;0;0;7956.09150683643;1;4;1
22016.946;2909;460;0;0;0;7935.3686656013315;1;4;1
22017.939;2908;459;0;0;0;7916.791644008448;1;4;1
22018.933;2907;458;0;0;0;7898.277205801664;1;4;1
22019.882;2906;456;0;0;0;7880.880213499033;1;4;1
22020.887;2906;455;0;0;0;7864.054266773235;1;4;1
22021.869;2905;455;0;0;0;7845.702714733251;1;4;1
22022.925;2904;453;0;0;0;7826.719867869237;1;4;1
22023.95;2903;452;0;0;0;7808.074177558394;1;4;1
22024.875;2901;450;0;0;0;7789.736109947982;1;4;1
22025.842;2900;449;0;0;0;7772.210814822701;1;4;1
22026.886;2899;447;0;0;0;7753.747166313936;1;4;1
22027.883;2898;446;0;0;0;7735.876242980529;1;4;1
22029.337;2896;444;0;0;0;7709.174587650125;1;4;1
22029.772;2895;443;0;0;0;7700.644262694241;1;4;1
22030.863;2894;441;0;0;0;7681.723782341871;1;4;1
22031.996;2892;439;0;0;0;7660.532416697106;1;4;1
22032.877;2891;438;0;0;0;7644.912125625604;1;4;1
22033.891;2889;436;0;0;0;7625.801116905049;1;4;1
22034.894;2887;434;0;0;0;7606.945565289044;1;4;1
22035.908;2885;432;0;0;0;7587.99353287777;1;4;1
22036.899;2883;430;0;0;0;7569.483852302847;1;4;1
22037.959;2882;428;0;0;0;7551.618691787568;1;4;1
22038.895;2880;426;0;0;0;7534.1210040776;1;4;1
