timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user;programm
30185.317;500;6;0;0;0;895.2641697664515;1;3;2
30209.324;500;8;0;0;0;879.0612421284128;1;3;2
30218.327;500;9;0;0;0;873.1329181502191;1;3;2
30225.316;500;9;0;0;0;868.5897826570995;1;3;2
30241.313;500;10;0;0;0;858.3609459380732;1;3;2
30249.842;500;12;0;0;0;852.9944955654146;1;3;2
30257.845;500;14;0;0;0;848.0161779361308;1;3;2
30265.841;500;17;0;0;0;843.0870114090611;1;3;2
30273.857;500;18;0;0;0;838.2203005322835;1;3;2
30281.839;500;23;0;0;0;833.3775168409308;1;3;2
30289.84;500;32;0;0;0;828.4901514775994;1;3;2
30297.844;503;42;0;0;0;824.4929825221267;1;3;2
30305.856;503;54;0;0;0;819.5065226439024;1;3;2
30327.841;504;66;0;0;0;806.9159817500584;1;3;2
30327.841;505;77;0;0;0;806.7487586713966;1;3;2
30329.843;508;91;0;0;0;805.8365435336837;1;3;2
30337.847;509;101;0;0;0;801.1399295814438;1;3;2
